Year,NDVI_district,NDVI_district_crop_mask,Obs_yield,Total_production,Total_area,Irrigated_area,Irrigated_production,Unirrigated_area,Unirrigated_production,Simulated_yield,Simulated_yield_sd,Simulated_yield_allyears,Simulated_yield_allyears_sd,Crop,Province,District_id,District_name_ts
1986,0.101866663,0.264766872,2.26487524,236,104.2,NaN,NaN,NaN,NaN,2.26,0.59,2.26,0.55,Wheat,Sindh,809,Khairpur
1987,0.111500002,0.239842758,2.167641326,222.4,102.6,NaN,NaN,NaN,NaN,1.87,0.55,1.91,0.56,Wheat,Sindh,809,Khairpur
1988,0.110699989,0.253191948,1.856727977,191.8,103.3,NaN,NaN,NaN,NaN,2.12,0.55,2.1,0.56,Wheat,Sindh,809,Khairpur
1989,0.08496666,0.200297475,1.980988593,208.4,105.2,NaN,NaN,NaN,NaN,1.13,0.49,1.35,0.51,Wheat,Sindh,809,Khairpur
1990,0.138233319,0.285568982,2.03868472,210.8,103.4,NaN,NaN,NaN,NaN,2.59,0.55,2.56,0.59,Wheat,Sindh,809,Khairpur
1991,0.128166676,0.275948972,2.145052834,223.3,104.1,NaN,NaN,NaN,NaN,2.44,0.56,2.42,0.59,Wheat,Sindh,809,Khairpur
1992,0.096133329,0.246161595,2.24184261,233.6,104.2,NaN,NaN,NaN,NaN,1.97,0.56,2,0.56,Wheat,Sindh,809,Khairpur
1993,0.155200005,0.288481355,2.322438163,262.9,113.2,NaN,NaN,NaN,NaN,2.62,0.56,2.6,0.6,Wheat,Sindh,809,Khairpur
1994,0.133533314,0.273430824,2.242530756,255.2,113.8,NaN,NaN,NaN,NaN,2.4,0.58,2.39,0.56,Wheat,Sindh,809,Khairpur
1995,0.196833327,0.298268288,2.540925267,285.6,112.4,NaN,NaN,NaN,NaN,2.76,0.62,2.74,0.59,Wheat,Sindh,809,Khairpur
1996,0.154633328,0.297017694,2.391986063,274.6,114.8,NaN,NaN,NaN,NaN,2.75,0.58,2.72,0.61,Wheat,Sindh,809,Khairpur
1997,0.126900002,0.298388273,2.499561018,284.7,113.9,NaN,NaN,NaN,NaN,2.76,0.58,2.74,0.6,Wheat,Sindh,809,Khairpur
1998,0.127633333,0.282737911,2.639896373,305.7,115.8,NaN,NaN,NaN,NaN,2.52,0.59,2.52,0.57,Wheat,Sindh,809,Khairpur
1999,0.144599989,0.292807579,2.549479167,293.7,115.2,NaN,NaN,NaN,NaN,2.68,0.6,2.66,0.6,Wheat,Sindh,809,Khairpur
2000,0.142299995,0.302194238,2.776632302,323.2,116.4,NaN,NaN,NaN,NaN,2.81,0.59,2.8,0.59,Wheat,Sindh,809,Khairpur
2001,0.138166666,0.304969192,3.152,275.8,87.5,NaN,NaN,NaN,NaN,2.84,0.61,2.84,0.6,Wheat,Sindh,809,Khairpur
2002,0.147699997,0.309231013,2.808349146,296,105.4,NaN,NaN,NaN,NaN,2.92,0.6,2.9,0.63,Wheat,Sindh,809,Khairpur
2003,0.112933338,0.326008707,2.766958425,252.9,91.4,NaN,NaN,NaN,NaN,3.18,0.59,3.14,0.63,Wheat,Sindh,809,Khairpur
2004,0.233300015,0.311167598,2.68988764,239.4,89,NaN,NaN,NaN,NaN,2.95,0.6,2.93,0.63,Wheat,Sindh,809,Khairpur
2005,0.114666663,0.340607584,3.105145414,277.6,89.4,NaN,NaN,NaN,NaN,3.39,0.64,3.34,0.65,Wheat,Sindh,809,Khairpur
2006,0.095966667,0.309465736,3.183609959,306.9,96.4,NaN,NaN,NaN,NaN,2.91,0.6,2.9,0.61,Wheat,Sindh,809,Khairpur
2007,0.129666671,0.347985744,3.947623666,407,103.1,NaN,NaN,NaN,NaN,3.44,0.64,3.45,0.67,Wheat,Sindh,809,Khairpur
2008,0.129099995,0.327060252,3.636627907,375.3,103.2,NaN,NaN,NaN,NaN,3.15,0.61,3.15,0.65,Wheat,Sindh,809,Khairpur
2009,0.10193333,0.373425961,3.657587549,376,102.8,NaN,NaN,NaN,NaN,3.88,0.71,3.81,0.69,Wheat,Sindh,809,Khairpur
2010,0.101133324,0.362051696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.65,0.67,Wheat,Sindh,809,Khairpur
2011,0.187666655,0.369455159,3.95269631,417.8,105.7,412.7,100.8,5.1,4.9,3.77,0.74,3.75,0.67,Wheat,Sindh,809,Khairpur
2012,0.192866668,0.348827571,4.052889324,413.8,102.1,409.6,97.2,4.1,4.9,3.44,0.63,3.46,0.65,Wheat,Sindh,809,Khairpur
2013,0.163166657,0.355129391,3.552837573,363.1,102.2,359.9,98.1,3.2,4,3.59,0.64,3.55,0.68,Wheat,Sindh,809,Khairpur
2014,0.117199995,0.349010587,3.842565598,395.4,102.9,391.8,98.9,3.6,4,3.46,0.67,3.46,0.65,Wheat,Sindh,809,Khairpur
2015,0.09133333,0.343593061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.39,0.64,Wheat,Sindh,809,Khairpur
2016,0.122666664,0.370096564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.76,0.67,Wheat,Sindh,809,Khairpur
2017,0.123566657,0.368358612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.74,0.67,Wheat,Sindh,809,Khairpur
2018,0.141633332,0.351790547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5,0.65,Wheat,Sindh,809,Khairpur
2019,0.104033329,0.30864045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.89,0.6,Wheat,Sindh,809,Khairpur
1982,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,615,Khanewal
1983,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,615,Khanewal
1984,0.397066683,0.307162046,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.29,0.26,Wheat,Punjab,615,Khanewal
1985,0.406466633,0.333008915,2.044357103,364.1,178.1,NaN,NaN,NaN,NaN,2.43,0.26,2.41,0.25,Wheat,Punjab,615,Khanewal
1986,0.405266643,0.332054466,2.448654585,445.9,182.1,NaN,NaN,NaN,NaN,2.4,0.26,2.4,0.25,Wheat,Punjab,615,Khanewal
1987,0.399766654,0.300307244,2.055496265,385.2,187.4,NaN,NaN,NaN,NaN,2.27,0.25,2.26,0.25,Wheat,Punjab,615,Khanewal
1988,0.369666666,0.288432688,2.131112305,396.6,186.1,NaN,NaN,NaN,NaN,2.21,0.25,2.2,0.24,Wheat,Punjab,615,Khanewal
1989,0.28579998,0.193762034,2.085185185,394.1,189,NaN,NaN,NaN,NaN,1.69,0.24,1.77,0.23,Wheat,Punjab,615,Khanewal
1990,0.385399967,0.315564662,2.114226376,407.2,192.6,NaN,NaN,NaN,NaN,2.34,0.27,2.33,0.25,Wheat,Punjab,615,Khanewal
1991,0.373366684,0.293492734,1.850944359,362.6,195.9,NaN,NaN,NaN,NaN,2.25,0.24,2.23,0.24,Wheat,Punjab,615,Khanewal
1992,0.317866653,0.253559083,2.123834197,409.9,193,NaN,NaN,NaN,NaN,2.03,0.25,2.04,0.24,Wheat,Punjab,615,Khanewal
1993,0.38926664,0.295129687,2.078293483,443.3,213.3,NaN,NaN,NaN,NaN,2.24,0.24,2.23,0.25,Wheat,Punjab,615,Khanewal
1994,0.414000005,0.337498009,2.214896829,440.1,198.7,NaN,NaN,NaN,NaN,2.44,0.26,2.43,0.27,Wheat,Punjab,615,Khanewal
1995,0.40353334,0.317909569,2.525457242,510.9,202.3,NaN,NaN,NaN,NaN,2.33,0.25,2.34,0.25,Wheat,Punjab,615,Khanewal
1996,0.400299996,0.330611855,2.35651751,484.5,205.6,NaN,NaN,NaN,NaN,2.4,0.25,2.39,0.26,Wheat,Punjab,615,Khanewal
1997,0.407699972,0.336699724,2.456542969,503.1,204.8,NaN,NaN,NaN,NaN,2.42,0.27,2.42,0.25,Wheat,Punjab,615,Khanewal
1998,0.493766636,0.355636001,2.710249042,565.9,208.8,NaN,NaN,NaN,NaN,2.51,0.27,2.51,0.26,Wheat,Punjab,615,Khanewal
1999,0.522433281,0.385884166,2.424141221,508.1,209.6,NaN,NaN,NaN,NaN,2.66,0.27,2.65,0.27,Wheat,Punjab,615,Khanewal
2000,0.535633326,0.450859368,3.6004662,772.3,214.5,NaN,NaN,NaN,NaN,2.93,0.28,2.94,0.3,Wheat,Punjab,615,Khanewal
2001,0.563366652,0.460061371,3.324802234,714.5,214.9,NaN,NaN,NaN,NaN,2.99,0.29,2.98,0.3,Wheat,Punjab,615,Khanewal
2002,0.567300022,0.440326095,2.843809524,597.2,210,NaN,NaN,NaN,NaN,2.91,0.3,2.89,0.29,Wheat,Punjab,615,Khanewal
2003,0.514699996,0.445046186,2.727821644,587.3,215.3,NaN,NaN,NaN,NaN,2.94,0.29,2.92,0.29,Wheat,Punjab,615,Khanewal
2004,0.555799961,0.4847835,2.713558538,586.4,216.1,NaN,NaN,NaN,NaN,3.14,0.3,3.1,0.31,Wheat,Punjab,615,Khanewal
2005,0.586399972,0.533916175,3.087254454,675.8,218.9,NaN,NaN,NaN,NaN,3.37,0.35,3.32,0.32,Wheat,Punjab,615,Khanewal
2006,0.447666645,0.418265969,2.835855112,618.5,218.1,NaN,NaN,NaN,NaN,2.81,0.28,2.79,0.29,Wheat,Punjab,615,Khanewal
2007,0.418366671,0.455705285,3.152815013,705.6,223.8,NaN,NaN,NaN,NaN,2.97,0.3,2.96,0.3,Wheat,Punjab,615,Khanewal
2008,0.486900002,0.411982834,2.680529301,567.2,211.6,NaN,NaN,NaN,NaN,2.78,0.28,2.76,0.28,Wheat,Punjab,615,Khanewal
2009,0.568233311,0.54741317,3.112418301,714.3,229.5,NaN,NaN,NaN,NaN,3.44,0.36,3.38,0.34,Wheat,Punjab,615,Khanewal
2010,0.561133325,0.499157429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.16,0.32,Wheat,Punjab,615,Khanewal
2011,0.426666647,0.428224087,3.088090551,627.5,203.2,626.5,202.3,1,0.8,2.84,0.29,2.84,0.29,Wheat,Punjab,615,Khanewal
2012,0.428566664,0.36931318,2.936061381,574,195.5,573.1,194.7,0.9,0.8,2.57,0.26,2.57,0.27,Wheat,Punjab,615,Khanewal
2013,0.464599997,0.42087692,3.105081401,629.4,202.7,628.1,201.5,1.3,1.2,2.81,0.29,2.81,0.29,Wheat,Punjab,615,Khanewal
2014,0.519133329,0.543287456,3.169995355,682.5,215.3,681.2,214.1,1.3,1.2,3.41,0.35,3.36,0.34,Wheat,Punjab,615,Khanewal
2015,0.498933315,0.485624701,3.153370014,641.9,203.56,638.5,201.13,3.4,2.43,3.12,0.32,3.1,0.31,Wheat,Punjab,615,Khanewal
2016,0.529766619,0.538232028,3.200915466,657.34,205.36,656.35,203.55,0.99,1.81,3.38,0.34,3.34,0.34,Wheat,Punjab,615,Khanewal
2017,0.548733294,0.561473191,3.76168131,753.54,200.32,752.42,199.51,1.12,0.81,3.43,0.36,3.45,0.34,Wheat,Punjab,615,Khanewal
2018,0.47299996,0.489062011,3.471512972,675.73,194.65,674.55,193.84,1.18,0.81,3.12,0.31,3.12,0.32,Wheat,Punjab,615,Khanewal
2019,0.391333342,0.395721436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.69,0.28,Wheat,Punjab,615,Khanewal
1982,NaN,NaN,0,0,80.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,616,Khushab
1983,NaN,NaN,1.263214671,117.1,92.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,616,Khushab
1984,0.320840001,0.255019665,0.822,82.2,100,NaN,NaN,NaN,NaN,0.98,0.4,0.95,0.37,Wheat,Punjab,616,Khushab
1985,0.335179985,0.320696861,0.983385254,94.7,96.3,NaN,NaN,NaN,NaN,1.43,0.39,1.4,0.38,Wheat,Punjab,616,Khushab
1986,0.386179984,0.323346883,1.240449438,110.4,89,NaN,NaN,NaN,NaN,1.44,0.41,1.42,0.38,Wheat,Punjab,616,Khushab
1987,0.356460005,0.294514686,0.915083799,81.9,89.5,NaN,NaN,NaN,NaN,1.25,0.37,1.22,0.36,Wheat,Punjab,616,Khushab
1988,0.359899998,0.293547481,0.966817496,64.1,66.3,NaN,NaN,NaN,NaN,1.24,0.4,1.22,0.38,Wheat,Punjab,616,Khushab
1989,0.350399971,0.236966878,1.097799511,89.8,81.8,NaN,NaN,NaN,NaN,0.78,0.4,0.83,0.35,Wheat,Punjab,616,Khushab
1990,0.407139957,0.302835286,1.073566085,86.1,80.2,NaN,NaN,NaN,NaN,1.3,0.39,1.28,0.39,Wheat,Punjab,616,Khushab
1991,0.39726001,0.323612809,1.144099379,92.1,80.5,NaN,NaN,NaN,NaN,1.44,0.4,1.42,0.38,Wheat,Punjab,616,Khushab
1992,0.336260021,0.261794686,1.21455458,96.8,79.7,NaN,NaN,NaN,NaN,0.98,0.4,1,0.36,Wheat,Punjab,616,Khushab
1993,0.293919981,0.29448688,1.140684411,90,78.9,NaN,NaN,NaN,NaN,1.24,0.4,1.22,0.37,Wheat,Punjab,616,Khushab
1994,0.31942001,0.284427792,1.205323194,95.1,78.9,NaN,NaN,NaN,NaN,1.16,0.42,1.15,0.36,Wheat,Punjab,616,Khushab
1995,0.375860006,0.319084346,1.423638778,107.2,75.3,NaN,NaN,NaN,NaN,1.4,0.41,1.39,0.39,Wheat,Punjab,616,Khushab
1996,0.369740009,0.337787151,1.432679739,109.6,76.5,NaN,NaN,NaN,NaN,1.54,0.44,1.52,0.39,Wheat,Punjab,616,Khushab
1997,0.311839998,0.314803123,1.415243101,107.7,76.1,NaN,NaN,NaN,NaN,1.37,0.42,1.36,0.38,Wheat,Punjab,616,Khushab
1998,0.346359968,0.366777778,1.757831325,145.9,83,NaN,NaN,NaN,NaN,1.73,0.44,1.72,0.4,Wheat,Punjab,616,Khushab
1999,0.331440032,0.338954985,1.700130719,130.06,76.5,NaN,NaN,NaN,NaN,1.54,0.41,1.53,0.39,Wheat,Punjab,616,Khushab
2000,0.401779979,0.315335631,1.458935361,115.11,78.9,NaN,NaN,NaN,NaN,1.37,0.4,1.36,0.37,Wheat,Punjab,616,Khushab
2001,0.384820014,0.336400926,1.476256983,105.7,71.6,NaN,NaN,NaN,NaN,1.52,0.4,1.51,0.38,Wheat,Punjab,616,Khushab
2002,0.398359984,0.349367797,1.399390244,91.8,65.6,NaN,NaN,NaN,NaN,1.62,0.43,1.6,0.39,Wheat,Punjab,616,Khushab
2003,0.350099981,0.376450956,1.695224719,120.7,71.2,NaN,NaN,NaN,NaN,1.8,0.45,1.78,0.42,Wheat,Punjab,616,Khushab
2004,0.401559979,0.406939358,1.740331492,126,72.4,NaN,NaN,NaN,NaN,2.03,0.47,1.99,0.42,Wheat,Punjab,616,Khushab
2005,0.373019993,0.392569065,1.97113164,170.7,86.6,NaN,NaN,NaN,NaN,1.9,0.44,1.89,0.41,Wheat,Punjab,616,Khushab
2006,0.339440018,0.359143436,2.103044496,179.6,85.4,NaN,NaN,NaN,NaN,1.66,0.41,1.66,0.39,Wheat,Punjab,616,Khushab
2007,0.384659946,0.402474672,1.972157773,170,86.2,NaN,NaN,NaN,NaN,1.97,0.47,1.96,0.4,Wheat,Punjab,616,Khushab
2008,0.38477999,0.364699662,1.586651054,135.5,85.4,NaN,NaN,NaN,NaN,1.72,0.44,1.7,0.38,Wheat,Punjab,616,Khushab
2009,0.450320005,0.413774073,1.783913565,148.6,83.3,NaN,NaN,NaN,NaN,2.08,0.47,2.04,0.42,Wheat,Punjab,616,Khushab
2010,0.365040004,0.355576277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.64,0.39,Wheat,Punjab,616,Khushab
2011,0.38944,0.390811563,2.01191766,185.7,92.3,159.1,66.8,26.6,25.5,1.89,0.45,1.88,0.41,Wheat,Punjab,616,Khushab
2012,0.355740011,0.34952718,1.687645688,144.8,85.8,128.5,59.5,16.3,26.3,1.61,0.43,1.6,0.39,Wheat,Punjab,616,Khushab
2013,0.383159995,0.381770611,1.916475973,167.5,87.4,142.2,60.7,25.3,26.7,1.83,0.44,1.82,0.4,Wheat,Punjab,616,Khushab
2014,0.384319961,0.382515609,1.655172414,148.8,89.9,125,64.8,23.8,25.1,1.85,0.44,1.82,0.41,Wheat,Punjab,616,Khushab
2015,0.388399959,0.379064977,1.850005395,171.44,92.67,148.56,65.56,22.88,27.11,1.81,0.44,1.8,0.4,Wheat,Punjab,616,Khushab
2016,0.333599985,0.400944054,1.9707017,189.01,95.91,167.3,69.6,21.71,26.31,1.96,0.44,1.95,0.41,Wheat,Punjab,616,Khushab
2017,0.384079993,0.414074659,2.142809439,192.51,89.84,173.9,65.56,18.61,24.28,2.04,0.46,2.04,0.43,Wheat,Punjab,616,Khushab
2018,0.330660015,0.344966233,2.057913399,191.53,93.07,179.92,78.91,11.61,14.16,1.57,0.38,1.57,0.4,Wheat,Punjab,616,Khushab
2019,0.288639992,0.367254376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.69,0.4,Wheat,Punjab,616,Khushab
1982,NaN,NaN,1.38593482,80.8,58.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,617,Lahore
1983,NaN,NaN,2.037906137,112.9,55.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,617,Lahore
1984,0.416399986,0.371770591,1.494382022,79.8,53.4,NaN,NaN,NaN,NaN,1.94,0.56,1.81,0.46,Wheat,Punjab,617,Lahore
1985,0.600300014,0.486776471,2.185770751,110.6,50.6,NaN,NaN,NaN,NaN,2.26,0.58,2.24,0.51,Wheat,Punjab,617,Lahore
1986,0.600699961,0.531947076,2.420315236,138.2,57.1,NaN,NaN,NaN,NaN,2.43,0.57,2.41,0.56,Wheat,Punjab,617,Lahore
1987,0.556299984,0.49898231,1.511864407,89.2,59,NaN,NaN,NaN,NaN,2.36,0.51,2.29,0.52,Wheat,Punjab,617,Lahore
1988,0.575999975,0.526088238,2.067049808,107.9,52.2,NaN,NaN,NaN,NaN,2.42,0.56,2.39,0.53,Wheat,Punjab,617,Lahore
1989,0.557699978,0.466141164,2.418250951,127.2,52.6,NaN,NaN,NaN,NaN,2.15,0.55,2.17,0.53,Wheat,Punjab,617,Lahore
1990,0.610700011,0.545188189,2.295652174,132,57.5,NaN,NaN,NaN,NaN,2.48,0.57,2.46,0.54,Wheat,Punjab,617,Lahore
1991,0.599999964,0.5343647,2.454716981,130.1,53,NaN,NaN,NaN,NaN,2.44,0.58,2.42,0.54,Wheat,Punjab,617,Lahore
1992,0.574999988,0.52765882,2.726720648,134.7,49.4,NaN,NaN,NaN,NaN,2.4,0.57,2.4,0.54,Wheat,Punjab,617,Lahore
1993,0.557200015,0.503905833,2.668627451,136.1,51,NaN,NaN,NaN,NaN,2.3,0.54,2.31,0.54,Wheat,Punjab,617,Lahore
1994,0.531099975,0.464494109,2.62055336,132.6,50.6,NaN,NaN,NaN,NaN,2.12,0.51,2.16,0.52,Wheat,Punjab,617,Lahore
1995,0.580599964,0.523299992,2.400749064,128.2,53.4,NaN,NaN,NaN,NaN,2.39,0.56,2.38,0.55,Wheat,Punjab,617,Lahore
1996,0.625,0.549152851,2.339622642,124,53,NaN,NaN,NaN,NaN,2.5,0.57,2.48,0.55,Wheat,Punjab,617,Lahore
1997,0.604499996,0.549352884,2.47826087,125.4,50.6,NaN,NaN,NaN,NaN,2.49,0.57,2.48,0.56,Wheat,Punjab,617,Lahore
1998,0.612199962,0.524176419,2.211764706,112.8,51,NaN,NaN,NaN,NaN,2.41,0.57,2.38,0.52,Wheat,Punjab,617,Lahore
1999,0.674600005,0.617776394,2.584705882,131.82,51,NaN,NaN,NaN,NaN,2.76,0.62,2.74,0.61,Wheat,Punjab,617,Lahore
2000,0.702799976,0.631652892,3.209786477,180.39,56.2,NaN,NaN,NaN,NaN,2.78,0.62,2.79,0.59,Wheat,Punjab,617,Lahore
2001,0.703999996,0.636288226,2.882926829,177.3,61.5,NaN,NaN,NaN,NaN,2.82,0.62,2.81,0.57,Wheat,Punjab,617,Lahore
2002,0.677399993,0.61200583,2.804088586,164.6,58.7,NaN,NaN,NaN,NaN,2.73,0.59,2.71,0.6,Wheat,Punjab,617,Lahore
2003,0.694299996,0.617729425,2.66967509,147.9,55.4,NaN,NaN,NaN,NaN,2.75,0.61,2.74,0.58,Wheat,Punjab,617,Lahore
2004,0.702399969,0.66911763,2.643911439,143.3,54.2,NaN,NaN,NaN,NaN,2.97,0.62,2.93,0.6,Wheat,Punjab,617,Lahore
2005,0.605799973,0.57435292,2.915162455,161.5,55.4,NaN,NaN,NaN,NaN,2.58,0.58,2.57,0.57,Wheat,Punjab,617,Lahore
2006,0.658999979,0.606876493,2.717352415,151.9,55.9,NaN,NaN,NaN,NaN,2.71,0.63,2.69,0.57,Wheat,Punjab,617,Lahore
2007,0.710699975,0.606576502,2.626072041,153.1,58.3,NaN,NaN,NaN,NaN,2.71,0.63,2.69,0.58,Wheat,Punjab,617,Lahore
2008,0.703999996,0.636058807,2.449050086,141.8,57.9,NaN,NaN,NaN,NaN,2.84,0.63,2.8,0.57,Wheat,Punjab,617,Lahore
2009,0.752099991,0.696747065,2.499197432,155.7,62.3,NaN,NaN,NaN,NaN,3.12,0.63,3.03,0.62,Wheat,Punjab,617,Lahore
2010,0.633700013,0.570176482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.56,0.55,Wheat,Punjab,617,Lahore
2011,0.709199965,0.648199975,2.86882716,185.9,64.8,181.5,61.1,4.4,3.6,2.87,0.64,2.85,0.59,Wheat,Punjab,617,Lahore
2012,0.746899962,0.646717548,3.001564945,191.8,63.9,188.4,61.1,3.4,2.8,2.85,0.61,2.84,0.61,Wheat,Punjab,617,Lahore
2013,0.724099994,0.664723516,3.088850174,177.3,57.4,174.1,55,3.1,2.4,2.92,0.63,2.91,0.59,Wheat,Punjab,617,Lahore
2014,0.7227,0.651429415,2.924369748,174,59.5,172.5,57.9,1.5,1.6,2.88,0.63,2.86,0.6,Wheat,Punjab,617,Lahore
2015,0.710699975,0.647776484,2.739355485,164.06,59.89,164.06,59.89,0,0,2.87,0.64,2.85,0.58,Wheat,Punjab,617,Lahore
2016,0.622900009,0.615247071,2.981948826,170.15,57.06,170.15,57.06,0,0,2.73,0.61,2.73,0.6,Wheat,Punjab,617,Lahore
2017,0.628199995,0.614511728,3.152105813,181.12,57.46,176.72,53.82,4.4,3.64,2.72,0.59,2.72,0.59,Wheat,Punjab,617,Lahore
2018,0.633099973,0.583070576,3.11900436,171.67,55.04,168.52,52.2,3.15,2.84,2.61,0.57,2.61,0.57,Wheat,Punjab,617,Lahore
2019,0.476099998,0.43288824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.04,0.51,Wheat,Punjab,617,Lahore
1982,NaN,NaN,1.397916667,67.1,48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,810,Larkana
1983,NaN,NaN,1.504690432,80.2,53.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,810,Larkana
1984,0.36376664,0.278555512,1.399624765,74.6,53.3,NaN,NaN,NaN,NaN,1.29,0.64,1.31,0.65,Wheat,Sindh,810,Larkana
1985,0.388033301,0.308231473,1.447565543,77.3,53.4,NaN,NaN,NaN,NaN,1.58,0.67,1.58,0.67,Wheat,Sindh,810,Larkana
1986,0.374133319,0.284894407,1.538461538,82,53.3,NaN,NaN,NaN,NaN,1.35,0.62,1.37,0.65,Wheat,Sindh,810,Larkana
1987,0.456233293,0.343974084,1.577570093,84.4,53.5,NaN,NaN,NaN,NaN,1.92,0.69,1.9,0.68,Wheat,Sindh,810,Larkana
1988,0.337266684,0.285127789,1.551401869,83,53.5,NaN,NaN,NaN,NaN,1.35,0.65,1.37,0.66,Wheat,Sindh,810,Larkana
1989,0.290600002,0.257551879,1.640510949,89.9,54.8,NaN,NaN,NaN,NaN,1.04,0.63,1.13,0.64,Wheat,Sindh,810,Larkana
1990,0.389366657,0.316898197,1.566787004,86.8,55.4,NaN,NaN,NaN,NaN,1.66,0.68,1.66,0.67,Wheat,Sindh,810,Larkana
1991,0.371299982,0.319029599,1.613718412,89.4,55.4,NaN,NaN,NaN,NaN,1.68,0.67,1.67,0.69,Wheat,Sindh,810,Larkana
1992,0.367300004,0.278520346,1.640429338,91.7,55.9,NaN,NaN,NaN,NaN,1.27,0.68,1.31,0.66,Wheat,Sindh,810,Larkana
1993,0.37409997,0.306275934,1.633435583,106.5,65.2,NaN,NaN,NaN,NaN,1.55,0.64,1.56,0.66,Wheat,Sindh,810,Larkana
1994,0.337433338,0.287066668,1.463452566,94.1,64.3,NaN,NaN,NaN,NaN,1.37,0.66,1.39,0.65,Wheat,Sindh,810,Larkana
1995,0.409099966,0.340438873,1.62,105.3,65,NaN,NaN,NaN,NaN,1.88,0.7,1.87,0.69,Wheat,Sindh,810,Larkana
1996,0.420066684,0.33340925,1.481638418,104.9,70.8,NaN,NaN,NaN,NaN,1.82,0.63,1.8,0.67,Wheat,Sindh,810,Larkana
1997,0.39379999,0.306098133,1.600846262,113.5,70.9,NaN,NaN,NaN,NaN,1.55,0.66,1.56,0.64,Wheat,Sindh,810,Larkana
1998,0.426666647,0.312657386,1.670375522,120.1,71.9,NaN,NaN,NaN,NaN,1.61,0.66,1.62,0.67,Wheat,Sindh,810,Larkana
