Year,NDVI_district,NDVI_district_crop_mask,Obs_yield,Total_production,Total_area,Irrigated_area,Irrigated_production,Unirrigated_area,Unirrigated_production,Simulated_yield,Simulated_yield_sd,Simulated_yield_allyears,Simulated_yield_allyears_sd,Crop,Province,District_id,District_name_ts
1984,0.107166667,0.073078125,1.333333333,0.4,0.3,NaN,NaN,NaN,NaN,1.41,0.4,1.39,0.38,wheat,Sindh,807,Karachi City
1985,0.092999998,0.067468751,1,0.3,0.3,NaN,NaN,NaN,NaN,1.31,0.36,1.29,0.37,wheat,Sindh,807,Karachi City
1986,0.105666667,0.066885417,1.333333333,0.4,0.3,NaN,NaN,NaN,NaN,1.28,0.38,1.27,0.37,wheat,Sindh,807,Karachi City
1987,0.071166667,0.064739584,1.333333333,0.4,0.3,NaN,NaN,NaN,NaN,1.23,0.38,1.23,0.36,wheat,Sindh,807,Karachi City
1988,0.057166666,0.054708334,1,0.2,0.2,NaN,NaN,NaN,NaN,1.04,0.38,1.04,0.35,wheat,Sindh,807,Karachi City
1989,0.089166667,0.070755208,1.5,0.3,0.2,NaN,NaN,NaN,NaN,1.35,0.39,1.35,0.37,wheat,Sindh,807,Karachi City
1990,0.084333334,0.066895834,1,0.2,0.2,NaN,NaN,NaN,NaN,1.3,0.4,1.27,0.37,wheat,Sindh,807,Karachi City
1991,0.077,0.070307292,1,0.2,0.2,NaN,NaN,NaN,NaN,1.37,0.39,1.34,0.37,wheat,Sindh,807,Karachi City
1992,0.055166667,0.048213542,1,0.2,0.2,NaN,NaN,NaN,NaN,0.9,0.36,0.92,0.34,wheat,Sindh,807,Karachi City
1993,0.072166665,0.064614583,1,0.2,0.2,NaN,NaN,NaN,NaN,1.25,0.38,1.23,0.37,wheat,Sindh,807,Karachi City
1994,0.079999999,0.063776042,1,0.2,0.2,NaN,NaN,NaN,NaN,1.23,0.38,1.21,0.36,wheat,Sindh,807,Karachi City
1995,0.125666666,NaN,1,0.2,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Sindh,807,Karachi City
1996,0.090166668,0.083244792,1,0.2,0.2,NaN,NaN,NaN,NaN,1.63,0.4,1.59,0.41,wheat,Sindh,807,Karachi City
1997,0.071166667,0.0879375,2,0.2,0.1,NaN,NaN,NaN,NaN,1.69,0.41,1.68,0.42,wheat,Sindh,807,Karachi City
1998,0.081333333,0.0996875,1,0.1,0.1,NaN,NaN,NaN,NaN,1.98,0.42,1.9,0.46,wheat,Sindh,807,Karachi City
1999,0.088333332,0.0860625,2,0.2,0.1,NaN,NaN,NaN,NaN,1.65,0.41,1.64,0.41,wheat,Sindh,807,Karachi City
2000,0.070999999,0.059916667,2,0.2,0.1,NaN,NaN,NaN,NaN,1.08,0.35,1.14,0.36,wheat,Sindh,807,Karachi City
2001,0.067500001,0.06825,2,0.2,0.1,NaN,NaN,NaN,NaN,1.28,0.38,1.3,0.37,wheat,Sindh,807,Karachi City
2002,0.081,0.082635417,1,0.1,0.1,NaN,NaN,NaN,NaN,1.62,0.4,1.58,0.4,wheat,Sindh,807,Karachi City
2003,0.062333334,0.078869792,1,0.1,0.1,NaN,NaN,NaN,NaN,1.54,0.4,1.5,0.39,wheat,Sindh,807,Karachi City
2004,0.084166668,0.098682292,1,0.1,0.1,NaN,NaN,NaN,NaN,1.96,0.42,1.89,0.43,wheat,Sindh,807,Karachi City
2005,0.1005,0.084234375,2,0.4,0.2,NaN,NaN,NaN,NaN,1.62,0.41,1.61,0.41,wheat,Sindh,807,Karachi City
2006,0.075666667,0.093057292,1.5,0.3,0.2,NaN,NaN,NaN,NaN,1.82,0.45,1.78,0.43,wheat,Sindh,807,Karachi City
2007,0.096166667,0.116572916,2,0.4,0.2,NaN,NaN,NaN,NaN,2.3,0.51,2.23,0.48,wheat,Sindh,807,Karachi City
2008,0.100500001,0.137473959,2.5,1.5,0.6,NaN,NaN,NaN,NaN,2.73,0.61,2.63,0.54,wheat,Sindh,807,Karachi City
2009,0.085999999,0.114911458,2.888888889,2.6,0.9,NaN,NaN,NaN,NaN,2.19,0.49,2.2,0.46,wheat,Sindh,807,Karachi City
2010,0.097,0.12509375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.39,0.5,wheat,Sindh,807,Karachi City
2011,0.122833331,0.145604166,3.083333333,3.7,1.2,3.7,1.2,0,0,2.8,0.63,2.79,0.58,wheat,Sindh,807,Karachi City
2012,0.129833333,0.139135417,3.1,6.2,2,6.2,2,0,0,2.65,0.59,2.66,0.54,wheat,Sindh,807,Karachi City
2013,0.080000001,0.106935484,2.588235294,4.4,1.7,4.4,1.7,0,0,2.05,0.47,2.04,0.45,wheat,Sindh,807,Karachi City
2014,0.080000001,0.108958334,2.764705882,4.7,1.7,4.7,1.7,0,0,2.08,0.45,2.08,0.48,wheat,Sindh,807,Karachi City
2015,0.0675,0.090364584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.73,0.41,wheat,Sindh,807,Karachi City
2016,0.067,0.092229167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.76,0.42,wheat,Sindh,807,Karachi City
2017,0.066,0.09915625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.89,0.45,wheat,Sindh,807,Karachi City
2018,0.0815,0.109401042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.09,0.47,wheat,Sindh,807,Karachi City
2019,0.0645,0.084109375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.61,0.41,wheat,Sindh,807,Karachi City
2020,0.099833333,0.112328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15,0.5,wheat,Sindh,807,Karachi City
2021,0.100333333,0.115572917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.21,0.48,wheat,Sindh,807,Karachi City
1982,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Sindh,808,Kashmore
1983,0.124222224,0.130291667,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.62,0.41,wheat,Sindh,808,Kashmore
1984,0.134333332,0.135759259,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.7,0.42,wheat,Sindh,808,Kashmore
1985,0.129777778,0.142967593,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.8,0.44,wheat,Sindh,808,Kashmore
1986,0.14111111,0.147962963,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.87,0.45,wheat,Sindh,808,Kashmore
1987,0.146111111,0.14675463,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.85,0.43,wheat,Sindh,808,Kashmore
1988,0.160777775,0.14775,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.86,0.43,wheat,Sindh,808,Kashmore
1989,0.156222222,0.148731482,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.88,0.45,wheat,Sindh,808,Kashmore
1990,0.159222224,0.147347223,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.86,0.44,wheat,Sindh,808,Kashmore
1991,0.157111112,0.14199537,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.78,0.42,wheat,Sindh,808,Kashmore
1992,0.160666667,0.15050463,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.9,0.45,wheat,Sindh,808,Kashmore
1993,0.193222226,0.160930555,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.05,0.45,wheat,Sindh,808,Kashmore
1994,0.188555559,0.160986111,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.05,0.46,wheat,Sindh,808,Kashmore
1995,0.198222218,0.156944445,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.99,0.44,wheat,Sindh,808,Kashmore
1996,0.191888891,0.156574075,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.99,0.45,wheat,Sindh,808,Kashmore
1997,0.174888888,0.152287037,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.93,0.43,wheat,Sindh,808,Kashmore
1998,0.21,0.170601852,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.19,0.47,wheat,Sindh,808,Kashmore
1999,0.200666668,0.172930556,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.22,0.46,wheat,Sindh,808,Kashmore
2000,0.193444447,0.140222222,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.76,0.43,wheat,Sindh,808,Kashmore
2001,0.205333333,0.132509259,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.65,0.43,wheat,Sindh,808,Kashmore
2002,0.187000001,0.141912037,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.78,0.42,wheat,Sindh,808,Kashmore
2003,0.182666668,0.13975,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.75,0.43,wheat,Sindh,808,Kashmore
2004,0.212333333,0.122050926,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.5,0.39,wheat,Sindh,808,Kashmore
2005,0.22788889,0.156349206,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.99,0.46,wheat,Sindh,808,Kashmore
2006,0.178333334,0.143185185,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.8,0.44,wheat,Sindh,808,Kashmore
2007,0.224999999,0.165,3.158682635,105.5,33.4,NaN,NaN,NaN,NaN,3.05,0.54,3.11,0.46,wheat,Sindh,808,Kashmore
2008,0.190111111,0.132314815,2.725308642,88.3,32.4,NaN,NaN,NaN,NaN,2.62,0.41,2.65,0.42,wheat,Sindh,808,Kashmore
2009,0.211111112,0.141037037,2.770588235,94.2,34,NaN,NaN,NaN,NaN,2.78,0.48,2.77,0.42,wheat,Sindh,808,Kashmore
2010,0.20677778,0.14163426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.78,0.43,wheat,Sindh,808,Kashmore
2011,0.231555558,0.16062037,3.021447721,112.7,37.3,109.5,33.8,3.2,3.4,3.07,0.56,3.05,0.46,wheat,Sindh,808,Kashmore
2012,0.205111111,0.145370371,2.767195767,104.6,37.8,101.3,33.8,3.3,4,2.85,0.38,2.83,0.43,wheat,Sindh,808,Kashmore
2013,0.208333332,0.135976852,2.655290102,77.8,29.3,75.6,26.4,2.2,2.9,2.73,0.42,2.7,0.43,wheat,Sindh,808,Kashmore
2014,0.202555552,0.141564815,2.833795014,102.3,36.1,99.8,32.9,2.5,3.2,2.78,0.43,2.78,0.42,wheat,Sindh,808,Kashmore
2015,0.207444446,0.136444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7,0.41,wheat,Sindh,808,Kashmore
2016,0.220222221,0.132462963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.65,0.41,wheat,Sindh,808,Kashmore
2017,0.206666663,0.132574074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.65,0.4,wheat,Sindh,808,Kashmore
2018,0.192777776,0.136736111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.71,0.44,wheat,Sindh,808,Kashmore
2019,0.206333331,0.14336574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8,0.43,wheat,Sindh,808,Kashmore
2020,0.216666665,0.143115741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8,0.43,wheat,Sindh,808,Kashmore
2021,0.209888887,0.146189815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,0.44,wheat,Sindh,808,Kashmore
1982,NaN,NaN,1.792349727,295.2,164.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Punjab,614,Kasur
1983,0.358999997,0.278013158,2.066627358,350.5,169.6,NaN,NaN,NaN,NaN,2.39,1.39,2.36,1.34,wheat,Punjab,614,Kasur
1984,0.308625005,0.264861842,1.688955224,282.9,167.5,NaN,NaN,NaN,NaN,2.24,1.34,2.17,1.24,wheat,Punjab,614,Kasur
1985,0.316500001,0.264710527,2.068838353,336.6,162.7,NaN,NaN,NaN,NaN,2.2,1.41,2.17,1.3,wheat,Punjab,614,Kasur
1986,0.368250005,0.322016447,2.242477876,380.1,169.5,NaN,NaN,NaN,NaN,3.12,1.39,3,1.49,wheat,Punjab,614,Kasur
1987,0.319000004,0.273457237,1.83543578,320.1,174.4,NaN,NaN,NaN,NaN,2.34,1.32,2.3,1.34,wheat,Punjab,614,Kasur
1988,0.306250001,0.272296053,2.076002394,346.9,167.1,NaN,NaN,NaN,NaN,2.31,1.38,2.28,1.34,wheat,Punjab,614,Kasur
1989,0.346624997,0.302631579,2.263188406,390.4,172.5,NaN,NaN,NaN,NaN,2.75,1.42,2.72,1.37,wheat,Punjab,614,Kasur
1990,0.294875003,0.279368421,2.111751152,366.6,173.6,NaN,NaN,NaN,NaN,2.41,1.41,2.38,1.37,wheat,Punjab,614,Kasur
1991,0.304000001,0.278970395,2.254705882,383.3,170,NaN,NaN,NaN,NaN,2.4,1.4,2.38,1.37,wheat,Punjab,614,Kasur
1992,0.316624997,0.265536184,2.33847981,393.8,168.4,NaN,NaN,NaN,NaN,2.18,1.39,2.18,1.37,wheat,Punjab,614,Kasur
1993,0.309250001,0.278651316,2.178904429,373.9,171.6,NaN,NaN,NaN,NaN,2.4,1.35,2.37,1.34,wheat,Punjab,614,Kasur
1994,0.308374999,0.268796052,2.302367942,379.2,164.7,NaN,NaN,NaN,NaN,2.24,1.41,2.23,1.28,wheat,Punjab,614,Kasur
1995,0.344374997,0.303697368,2.439257929,407.6,167.1,NaN,NaN,NaN,NaN,2.76,1.45,2.73,1.36,wheat,Punjab,614,Kasur
1996,0.343500006,0.308756578,2.351398601,403.5,171.6,NaN,NaN,NaN,NaN,2.85,1.44,2.8,1.42,wheat,Punjab,614,Kasur
1997,0.340999998,0.299549343,2.484713376,390.1,157,NaN,NaN,NaN,NaN,2.7,1.45,2.67,1.4,wheat,Punjab,614,Kasur
1998,0.359250003,0.312980262,2.488080301,396.6,159.4,NaN,NaN,NaN,NaN,2.91,1.49,2.87,1.43,wheat,Punjab,614,Kasur
1999,0.322500004,0.293450658,2.498390093,403.49,161.5,NaN,NaN,NaN,NaN,2.6,1.41,2.58,1.39,wheat,Punjab,614,Kasur
2000,0.311375006,0.281125,3.029568303,512.3,169.1,NaN,NaN,NaN,NaN,2.39,1.35,2.41,1.32,wheat,Punjab,614,Kasur
2001,0.330250002,0.297907895,3.032258065,526.4,173.6,NaN,NaN,NaN,NaN,2.65,1.42,2.65,1.32,wheat,Punjab,614,Kasur
2002,0.330125003,0.29100329,2.651834035,441,166.3,NaN,NaN,NaN,NaN,2.56,1.45,2.55,1.35,wheat,Punjab,614,Kasur
2003,0.306000003,0.27694079,2.591214155,424.7,163.9,NaN,NaN,NaN,NaN,2.35,1.37,2.35,1.29,wheat,Punjab,614,Kasur
2004,0.306500006,0.264052631,2.488358209,416.8,167.5,NaN,NaN,NaN,NaN,2.13,1.41,2.16,1.29,wheat,Punjab,614,Kasur
2005,0.326249999,0.311722972,2.932183908,510.2,174,NaN,NaN,NaN,NaN,2.86,1.52,2.85,1.45,wheat,Punjab,614,Kasur
2006,0.326749999,0.294891448,2.814835471,504.7,179.3,NaN,NaN,NaN,NaN,2.62,1.37,2.61,1.37,wheat,Punjab,614,Kasur
2007,0.346999994,0.314976975,3.028452875,510.9,168.7,NaN,NaN,NaN,NaN,2.9,1.51,2.89,1.47,wheat,Punjab,614,Kasur
2008,0.333750004,0.2919375,2.700166574,486.3,180.1,NaN,NaN,NaN,NaN,2.57,1.39,2.56,1.38,wheat,Punjab,614,Kasur
2009,0.344124994,0.312582237,2.973223481,577.4,194.2,NaN,NaN,NaN,NaN,2.87,1.51,2.86,1.39,wheat,Punjab,614,Kasur
2010,0.309624999,0.293335526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.58,1.4,wheat,Punjab,614,Kasur
2011,0.318750001,0.313601974,3.085378869,578.2,187.4,578.2,187.4,0,0,2.88,1.55,2.87,1.4,wheat,Punjab,614,Kasur
2012,0.337750001,0.301671053,3.099402499,570.6,184.1,570.6,184.1,0,0,2.71,1.42,2.7,1.4,wheat,Punjab,614,Kasur
2013,0.312875003,0.303404606,2.997764114,536.3,178.9,536.3,178.9,0,0,2.73,1.43,2.73,1.32,wheat,Punjab,614,Kasur
2014,0.349500002,0.314598684,3.009884679,548.1,182.1,548.1,182.1,0,0,2.9,1.58,2.89,1.47,wheat,Punjab,614,Kasur
2015,0.340249998,0.305657894,3.069659166,514.26,167.53,513.94,167.13,0.32,0.4,2.76,1.48,2.76,1.35,wheat,Punjab,614,Kasur
2016,0.305000003,0.292743421,2.897045496,479.49,165.51,478.93,165.11,0.56,0.4,2.58,1.4,2.57,1.39,wheat,Punjab,614,Kasur
2017,0.314625004,0.30112171,3.204138771,526.44,164.3,526.44,164.3,0,0,2.69,1.37,2.69,1.41,wheat,Punjab,614,Kasur
2018,0.295000001,0.294996711,3.162650602,514.5,162.68,514.5,162.68,0,0,2.61,1.37,2.61,1.43,wheat,Punjab,614,Kasur
2019,0.359500002,0.312792763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.86,1.45,wheat,Punjab,614,Kasur
2020,0.371750003,0.317256579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.93,1.43,wheat,Punjab,614,Kasur
2021,0.351624994,0.305220395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.75,1.41,wheat,Punjab,614,Kasur
1982,NaN,NaN,1.697894737,161.3,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Sindh,809,Khairpur
1983,0.028125,0.045419271,2.137211855,194.7,91.1,NaN,NaN,NaN,NaN,1.55,0.31,1.65,0.29,wheat,Sindh,809,Khairpur
1984,0.060250001,0.067801215,1.792307692,163.1,91,NaN,NaN,NaN,NaN,2.37,0.33,2.33,0.33,wheat,Sindh,809,Khairpur
1985,0.051875001,0.066800347,2.144774688,223.7,104.3,NaN,NaN,NaN,NaN,2.31,0.34,2.3,0.34,wheat,Sindh,809,Khairpur
1986,0.023875,0.051674479,2.26487524,236,104.2,NaN,NaN,NaN,NaN,1.78,0.32,1.84,0.31,wheat,Sindh,809,Khairpur
1987,0.035125,0.058631944,2.167641326,222.4,102.6,NaN,NaN,NaN,NaN,2.04,0.34,2.05,0.32,wheat,Sindh,809,Khairpur
1988,0.024625001,0.0603125,1.856727977,191.8,103.3,NaN,NaN,NaN,NaN,2.12,0.33,2.1,0.31,wheat,Sindh,809,Khairpur
1989,0.092500001,0.070648438,1.980988593,208.4,105.2,NaN,NaN,NaN,NaN,2.45,0.34,2.42,0.34,wheat,Sindh,809,Khairpur
1990,0.051750001,0.057493924,2.03868472,210.8,103.4,NaN,NaN,NaN,NaN,2.01,0.32,2.02,0.32,wheat,Sindh,809,Khairpur
1991,0.050875001,0.060883681,2.145052834,223.3,104.1,NaN,NaN,NaN,NaN,2.12,0.35,2.12,0.31,wheat,Sindh,809,Khairpur
1992,0.028625,0.058679688,2.24184261,233.6,104.2,NaN,NaN,NaN,NaN,2.03,0.34,2.05,0.32,wheat,Sindh,809,Khairpur
1993,0.08025,0.079386285,2.322438163,262.9,113.2,NaN,NaN,NaN,NaN,2.71,0.35,2.69,0.35,wheat,Sindh,809,Khairpur
1994,0.069750001,0.079611111,2.242530756,255.2,113.8,NaN,NaN,NaN,NaN,2.72,0.35,2.69,0.35,wheat,Sindh,809,Khairpur
1995,0.103,NaN,2.540925267,285.6,112.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Sindh,809,Khairpur
1996,0.0555,0.080677951,2.391986063,274.6,114.8,NaN,NaN,NaN,NaN,2.75,0.37,2.73,0.36,wheat,Sindh,809,Khairpur
1997,0.034625,0.083649305,2.499561018,284.7,113.9,NaN,NaN,NaN,NaN,2.85,0.38,2.82,0.37,wheat,Sindh,809,Khairpur
1998,0.039625,0.088083333,2.639896373,305.7,115.8,NaN,NaN,NaN,NaN,2.99,0.38,2.95,0.38,wheat,Sindh,809,Khairpur
1999,0.085750001,0.08825,2.549479167,293.7,115.2,NaN,NaN,NaN,NaN,3,0.36,2.96,0.39,wheat,Sindh,809,Khairpur
2000,0.038125,0.08431684,2.776632302,323.2,116.4,NaN,NaN,NaN,NaN,2.86,0.38,2.84,0.37,wheat,Sindh,809,Khairpur
2001,0.045,0.079238715,3.152,275.8,87.5,NaN,NaN,NaN,NaN,2.68,0.36,2.68,0.37,wheat,Sindh,809,Khairpur
2002,0.059125,0.083733507,2.808349146,296,105.4,NaN,NaN,NaN,NaN,2.84,0.37,2.82,0.37,wheat,Sindh,809,Khairpur
2003,0.027875,0.074983507,2.766958425,252.9,91.4,NaN,NaN,NaN,NaN,2.55,0.35,2.55,0.35,wheat,Sindh,809,Khairpur
2004,0.107500002,0.078105903,2.68988764,239.4,89,NaN,NaN,NaN,NaN,2.66,0.37,2.65,0.36,wheat,Sindh,809,Khairpur
2005,0.03875,0.086760417,3.105145414,277.6,89.4,NaN,NaN,NaN,NaN,2.93,0.38,2.91,0.37,wheat,Sindh,809,Khairpur
2006,0.031375,0.086424479,3.183609959,306.9,96.4,NaN,NaN,NaN,NaN,2.91,0.37,2.9,0.36,wheat,Sindh,809,Khairpur
2007,0.0595,0.101682292,3.947623666,407,103.1,NaN,NaN,NaN,NaN,3.36,0.41,3.37,0.4,wheat,Sindh,809,Khairpur
2008,0.06825,0.105611979,3.636627907,375.3,103.2,NaN,NaN,NaN,NaN,3.51,0.43,3.49,0.42,wheat,Sindh,809,Khairpur
2009,0.035625,0.096961806,3.657587549,376,102.8,NaN,NaN,NaN,NaN,3.23,0.4,3.22,0.4,wheat,Sindh,809,Khairpur
2010,0.047250001,0.09802257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.25,0.39,wheat,Sindh,809,Khairpur
2011,0.092125001,0.123702257,3.95269631,417.8,105.7,412.7,100.8,5.1,4.9,4.13,0.51,4.04,0.46,wheat,Sindh,809,Khairpur
2012,0.109999999,0.121352431,4.052889324,413.8,102.1,409.6,97.2,4.1,4.9,4.01,0.52,3.97,0.46,wheat,Sindh,809,Khairpur
2013,0.081125001,0.107347222,3.552837573,363.1,102.2,359.9,98.1,3.2,4,3.58,0.44,3.54,0.42,wheat,Sindh,809,Khairpur
2014,0.063125,0.102002604,3.842565598,395.4,102.9,391.8,98.9,3.6,4,3.38,0.4,3.38,0.41,wheat,Sindh,809,Khairpur
2015,0.042625,0.095258681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.17,0.42,wheat,Sindh,809,Khairpur
2016,0.07075,0.099965278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.31,0.4,wheat,Sindh,809,Khairpur
2017,0.055124999,0.098267361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.26,0.4,wheat,Sindh,809,Khairpur
2018,0.088125,0.099728299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.31,0.4,wheat,Sindh,809,Khairpur
2019,0.043625,0.100624132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.33,0.4,wheat,Sindh,809,Khairpur
2020,0.042625,0.104013889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.44,0.42,wheat,Sindh,809,Khairpur
2021,0.05525,0.107013021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.53,0.43,wheat,Sindh,809,Khairpur
1982,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Punjab,615,Khanewal
1983,0.376499996,0.267162501,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.07,0.36,wheat,Punjab,615,Khanewal
1984,0.388500005,0.275712501,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.14,0.36,wheat,Punjab,615,Khanewal
1985,0.439999998,0.307175001,2.044357103,364.1,178.1,NaN,NaN,NaN,NaN,2.42,0.38,2.4,0.39,wheat,Punjab,615,Khanewal
1986,0.377000004,0.323775001,2.448654585,445.9,182.1,NaN,NaN,NaN,NaN,2.55,0.39,2.54,0.4,wheat,Punjab,615,Khanewal
1987,0.335000008,0.283362501,2.055496265,385.2,187.4,NaN,NaN,NaN,NaN,2.21,0.39,2.21,0.37,wheat,Punjab,615,Khanewal
1988,0.331,0.256775,2.131112305,396.6,186.1,NaN,NaN,NaN,NaN,1.96,0.38,1.99,0.35,wheat,Punjab,615,Khanewal
1989,0.32249999,0.252225,2.085185185,394.1,189,NaN,NaN,NaN,NaN,1.92,0.37,1.95,0.35,wheat,Punjab,615,Khanewal
1990,0.347499996,0.301037501,2.114226376,407.2,192.6,NaN,NaN,NaN,NaN,2.37,0.36,2.35,0.4,wheat,Punjab,615,Khanewal
1991,0.315500006,0.259974999,1.850944359,362.6,195.9,NaN,NaN,NaN,NaN,2.02,0.37,2.01,0.36,wheat,Punjab,615,Khanewal
1992,0.32100001,0.246349999,2.123834197,409.9,193,NaN,NaN,NaN,NaN,1.85,0.36,1.9,0.36,wheat,Punjab,615,Khanewal
1993,0.378999993,0.275787501,2.078293483,443.3,213.3,NaN,NaN,NaN,NaN,2.14,0.38,2.14,0.38,wheat,Punjab,615,Khanewal
1994,0.359499991,0.294149999,2.214896829,440.1,198.7,NaN,NaN,NaN,NaN,2.3,0.38,2.3,0.39,wheat,Punjab,615,Khanewal
1995,0.419500008,0.317912499,2.525457242,510.9,202.3,NaN,NaN,NaN,NaN,2.49,0.39,2.49,0.38,wheat,Punjab,615,Khanewal
1996,0.38000001,0.341024999,2.35651751,484.5,205.6,NaN,NaN,NaN,NaN,2.7,0.39,2.68,0.4,wheat,Punjab,615,Khanewal
1997,0.393999994,0.309850001,2.456542969,503.1,204.8,NaN,NaN,NaN,NaN,2.43,0.4,2.43,0.37,wheat,Punjab,615,Khanewal
1998,0.433500007,0.324724999,2.710249042,565.9,208.8,NaN,NaN,NaN,NaN,2.55,0.41,2.55,0.4,wheat,Punjab,615,Khanewal
1999,0.424999997,0.3312375,2.424141221,508.1,209.6,NaN,NaN,NaN,NaN,2.61,0.41,2.6,0.39,wheat,Punjab,615,Khanewal
2000,0.384499997,0.360912498,3.6004662,772.3,214.5,NaN,NaN,NaN,NaN,2.83,0.35,2.85,0.41,wheat,Punjab,615,Khanewal
2001,0.453999996,0.378524999,3.324802234,714.5,214.9,NaN,NaN,NaN,NaN,3,0.42,3,0.42,wheat,Punjab,615,Khanewal
2002,0.456500009,0.3685,2.843809524,597.2,210,NaN,NaN,NaN,NaN,2.93,0.4,2.91,0.42,wheat,Punjab,615,Khanewal
2003,0.428499997,0.354799999,2.727821644,587.3,215.3,NaN,NaN,NaN,NaN,2.81,0.4,2.8,0.4,wheat,Punjab,615,Khanewal
2004,0.482499987,0.40455,2.713558538,586.4,216.1,NaN,NaN,NaN,NaN,3.27,0.42,3.21,0.44,wheat,Punjab,615,Khanewal
2005,0.467500001,0.404124999,3.087254454,675.8,218.9,NaN,NaN,NaN,NaN,3.24,0.44,3.21,0.44,wheat,Punjab,615,Khanewal
2006,0.38000001,0.3503375,2.835855112,618.5,218.1,NaN,NaN,NaN,NaN,2.77,0.41,2.76,0.41,wheat,Punjab,615,Khanewal
2007,0.395999998,0.3811625,3.152815013,705.6,223.8,NaN,NaN,NaN,NaN,3.03,0.42,3.02,0.43,wheat,Punjab,615,Khanewal
